date,open,high,low,close,volume,sma10,sma5,bbands,roc,macd,cci,atr,ema20,mtm6,mtm12
2020-01-29 13:20:00,50.86,50.92,50.85,50.86,126400.0,50.8562,50.882,51.079,-0.1394,-0.0483,11.7101,0.1042,50.8974,-0.4017,-5.51
2020-01-29 13:15:00,50.84,50.88,50.81,50.88,54000.0,50.8472,50.8843,51.0922,-0.1375,-0.0509,-30.9184,0.106,50.9013,-0.32,-5.48
2020-01-29 13:10:00,50.92,50.93,50.83,50.86,190200.0,50.8432,50.8863,51.1068,-0.1764,-0.0514,-8.4564,0.1079,50.9078,-0.31,-5.4
2020-01-29 13:05:00,50.91,50.95,50.87,50.92,92400.0,50.8402,50.8783,51.1175,-0.3133,-0.0594,51.6022,0.1083,50.9065,-0.3719,-5.38
2020-01-29 13:00:00,50.88,50.95,50.85,50.9,93912.0,50.8362,50.8583,51.1307,-0.7026,-0.0678,15.8781,0.1098,50.9061,-0.37,-5.41
2020-01-29 12:55:00,50.8716,50.9299,50.8598,50.8716,60773.0,50.8372,50.8303,51.1392,-0.6996,-0.0745,-14.2388,0.1103,50.9089,-0.3784,-5.4284
2020-01-29 12:50:00,50.85,50.91,50.84,50.87,50600.0,50.839,50.81,51.146,-0.8029,-0.081,-37.7419,0.1125,50.9128,-0.35,-5.41
2020-01-29 12:45:00,50.88,50.89,50.81,50.85,62700.0,50.844,50.8,51.1547,-0.8187,-0.086,-60.8507,0.1147,50.9194,-0.3013,-5.3
2020-01-29 12:40:00,50.81,50.94,50.81,50.9,158100.0,50.849,50.802,51.1612,-0.9359,-0.0942,-43.209,0.116,50.9235,-0.28,-5.46
2020-01-29 12:35:00,50.74,50.87,50.73,50.82,94900.0,50.861,50.814,51.1694,-0.9799,-0.0961,-82.8621,0.1153,50.9355,-0.39,-5.49
2020-01-29 12:30:00,50.77,50.81,50.73,50.75,105300.0,50.878,50.844,51.1792,-0.6652,-0.0901,-104.2048,0.114,50.9561,-0.33,-5.51
2020-01-29 12:25:00,50.8,50.83,50.73,50.76,147500.0,50.8941,50.868,51.1894,-0.7231,-0.0841,-108.1551,0.1157,50.9756,-0.33,-5.49
2020-01-29 12:20:00,50.89,50.89,50.78,50.8,309200.0,50.9051,50.888,51.1987,-0.5083,-0.0783,-97.9701,0.1166,50.9941,-0.31,-5.38
2020-01-29 12:15:00,50.87,50.92,50.85,50.88,63600.0,50.9171,50.896,51.2066,-0.4711,-0.0789,-81.1424,0.1169,51.0051,-0.23,-5.41
2020-01-29 12:10:00,50.89,50.91,50.85,50.88,51000.0,50.9371,50.908,51.2157,-0.6055,-0.0765,-91.574,0.1194,51.0193,-0.53,-5.39
2020-01-29 12:05:00,50.89,50.92,50.85,50.89,89500.0,50.9721,50.912,51.2239,-0.5313,-0.0743,-100.0515,0.1225,51.0329,-0.44,-5.39
2020-01-29 12:00:00,50.9,50.91,50.85,50.91,91317.0,51.0061,50.9202,51.2319,-0.0196,-0.0705,-112.3847,0.1253,51.048,-0.34,-5.4
2020-01-29 11:55:00,50.93,50.96,50.89,50.91,55500.0,51.0423,50.9222,51.2397,0.1967,-0.0656,-113.6813,0.1287,51.0635,-0.2313,-5.35
2020-01-29 11:50:00,50.93,50.97,50.9,50.93,65400.0,51.0793,50.9382,51.2464,0.0393,-0.0614,-103.4997,0.1318,51.0776,-0.17,-5.38
2020-01-29 11:45:00,50.91,50.97,50.9,50.94,62000.0,51.1153,50.9662,51.2521,0.0373,-0.0553,-97.4285,0.1351,51.0931,-0.23,-5.38
2020-01-29 11:40:00,50.931,51.0201,50.9,50.911,188419.0,51.1485,51.0322,51.2584,-0.0373,-0.0445,-92.0911,0.1385,51.1124,-0.3698,-5.469
2020-01-29 11:35:00,50.91,51.0,50.9,50.93,69200.0,51.1664,51.092,51.2642,-0.0981,-0.0323,-88.0156,0.1394,51.1315,-0.7316,-5.4
2020-01-29 11:30:00,51.01,51.05,50.9,50.9,310300.0,51.1924,51.1623,51.2708,-0.0784,-0.0141,-86.2787,0.1415,51.1548,-0.6319,-5.35
