date,open,high,low,close,volume,sma10,sma5,bbands,roc,macd,cci,atr,ema20,mtm6,mtm12
2020-01-13,53.64,55.64,53.51,55.3,27497400.0,53.794,53.768,50.5283,4.7247,0.762,139.7491,1.0043,53.3068,2.05,2.18
2020-01-10,53.75,53.87,53.11,53.36,9129200.0,53.911,53.8,50.4348,2.8708,0.8291,-10.2938,0.9371,53.2717,1.8,1.83
2020-01-09,53.75,53.87,53.05,53.3,14638000.0,54.026,53.786,50.3067,4.878,0.8915,-4.5005,0.9464,53.2214,1.55,4.67
2020-01-08,54.2,54.37,53.62,54.01,15298500.0,54.128,53.832,50.172,6.9034,0.9582,51.8837,0.9457,53.1657,1.04,4.61
2020-01-07,53.5,54.19,53.4,54.0,16326400.0,54.058,53.722,50.0403,5.2528,0.9835,45.8098,0.956,53.0568,2.23,2.79
2020-01-06,53.8,53.8,53.15,53.61,32787800.0,54.036,53.82,49.9203,4.9756,1.0729,28.8368,0.9648,53.0102,2.21,2.65
2020-01-03,53.68,54.5,53.58,53.93,17284800.0,53.981,54.022,49.7853,7.0389,1.1408,59.9248,0.9745,52.9271,1.59,3.55
2020-01-02,53.98,54.44,53.75,54.06,11937300.0,54.063,54.266,49.646,7.167,1.223,69.3411,0.9774,52.8478,2.48,3.67
2019-12-30,53.65,53.86,53.26,53.34,8008500.0,53.995,54.424,49.528,6.1116,1.2797,46.1864,0.9709,52.7286,0.91,3.05
2019-12-27,53.99,54.0,53.42,53.69,9246800.0,53.84,54.394,49.4313,6.0082,1.367,61.7376,0.9904,52.6316,0.81,4.64
2019-12-26,54.81,55.0,54.51,54.79,20410000.0,53.579,54.252,49.3257,8.3202,1.4239,118.4557,0.9704,52.4887,2.31,6.31
2019-12-23,54.9,54.98,54.4,54.58,10225700.0,53.22,53.94,49.2147,8.6268,1.3924,131.4889,0.9957,52.2443,2.7,4.2
2019-12-20,54.77,54.99,54.15,54.79,42124200.0,52.955,53.86,49.1013,12.8115,1.3227,155.5267,1.0176,51.9648,2.77,4.98
2019-12-19,53.5,54.24,53.22,54.0,17683200.0,52.603,53.566,48.9723,12.0184,1.2278,135.2131,1.0191,51.6695,0.72,4.95
2019-12-18,53.28,53.54,52.6,53.47,22924500.0,52.323,53.286,48.8758,10.7462,1.2181,116.9895,1.019,51.4768,0.23,5.11
2019-12-17,53.25,53.71,53.05,53.42,13570300.0,52.078,52.906,48.791,11.5884,1.2104,144.5765,1.0232,51.287,0.9,3.95
2019-12-16,54.5,54.67,53.34,53.34,21806800.0,51.878,52.5,48.7145,15.1003,1.186,180.6761,1.0423,51.0803,4.55,5.61
2019-12-13,53.3,54.0,52.84,53.76,28172500.0,51.443,52.05,48.6128,11.8573,1.0103,170.0968,1.0271,50.7204,2.79,3.6
2019-12-12,52.1,53.06,51.73,52.95,25140900.0,51.15,51.64,48.5412,7.8675,0.8936,126.2487,1.0202,50.4488,2.05,4.25
2019-12-11,51.38,52.05,51.22,51.83,15572100.0,50.996,51.36,48.477,6.0694,0.8538,89.2358,1.0038,50.275,1.57,2.9
2019-12-10,51.22,51.43,50.9,51.2,13878600.0,50.951,51.25,48.444,3.8313,0.8639,69.9906,1.0119,50.1587,1.62,3.72
2019-12-09,52.25,52.49,51.33,51.44,19388300.0,50.889,51.256,48.423,4.8355,0.8805,105.7171,1.0368,50.047,1.78,4.55
2019-12-06,51.25,51.69,51.03,51.35,13892600.0,50.718,50.836,48.3625,2.7054,0.784,95.5274,1.0303,49.8151,0.72,3.1
2019-12-05,50.7,51.08,50.55,50.95,9503500.0,50.448,50.66,48.3183,1.2582,0.7513,78.7497,1.0456,49.6641,-0.75,2.19
2019-12-04,50.83,51.03,50.53,50.92,9105800.0,50.154,50.632,48.2713,3.5656,0.7547,82.5057,1.0727,49.555,0.13,1.78
2019-12-03,51.25,51.26,50.25,50.42,13479700.0,49.882,50.652,48.2025,7.2176,0.7347,78.9015,1.0971,49.4208,1.0,3.55
2019-12-02,50.15,51.69,50.11,51.34,23952200.0,49.529,50.522,48.1225,4.262,0.6557,110.8465,1.0974,49.2283,-0.65,1.53
2019-11-29,50.37,50.47,49.82,49.98,10290800.0,49.249,50.6,48.0692,4.0702,0.6574,62.4736,1.0652,49.1312,-0.43,-1.03
2019-11-28,50.56,50.88,49.69,50.37,10145300.0,48.977,50.236,47.9972,4.4412,0.6276,82.5357,1.0871,49.0008,0.62,-1.31
2019-11-27,50.93,51.2,50.13,50.58,13507600.0,48.751,49.676,47.9212,4.6865,0.5611,113.5938,1.0816,48.8367,1.13,-1.05
2019-11-26,50.6,51.5,50.46,51.22,32446500.0,48.502,49.112,47.8482,5.9686,0.4304,162.5226,1.0812,48.6164,1.7,0.1
2019-11-25,50.54,51.18,50.43,50.86,24507100.0,48.375,48.536,47.7713,6.4897,0.2909,180.5507,1.0834,48.4076,2.28,-0.83
2019-11-22,48.55,50.03,48.55,50.03,27680500.0,48.305,47.898,47.6642,1.9958,0.1147,99.8713,1.0799,48.1831,0.72,-5.44
2019-11-21,47.76,48.42,47.7,48.42,15624200.0,48.44,47.718,47.5768,1.0152,0.0908,-15.2658,1.052,48.1445,0.47,-8.7
2019-11-19,48.11,48.49,47.72,48.17,13108100.0,48.671,47.826,47.5,3.6407,0.1394,-15.5281,1.0694,48.1849,1.53,-6.39
2019-11-18,47.72,48.05,47.48,47.61,16777800.0,48.768,47.892,47.423,1.7701,0.1637,-44.4407,1.0794,48.1928,0.47,-4.78
2019-11-14,47.35,47.58,46.96,47.0,14155900.0,48.776,48.214,47.3582,0.7661,0.2321,-77.9268,1.0809,48.2426,0.56,-5.83
2019-11-13,47.65,48.06,46.97,47.12,16882100.0,48.851,48.712,47.3087,0.5486,0.3537,-58.8732,1.1052,48.3366,0.3,-3.25
2019-11-12,48.3,48.49,47.9,47.9,13130500.0,48.926,49.162,47.2412,0.8772,0.4732,-2.4615,1.106,48.4088,2.6,-1.91
2019-11-11,48.44,48.44,47.96,48.13,20385800.0,48.937,49.516,47.1613,0.4979,0.5527,4.1876,1.1332,48.4203,2.6,-3.53
2019-11-08,49.33,49.55,48.81,49.18,19854000.0,48.958,49.644,47.0922,2.7066,0.6318,78.8815,1.1286,48.4182,3.43,-1.57
2019-11-07,49.84,50.53,49.54,50.11,26788900.0,48.8,49.338,47.0108,8.2067,0.633,151.5846,1.1196,48.3222,4.34,-2.74
2019-11-06,49.9,49.97,48.9,49.69,14879300.0,48.562,48.99,46.9303,9.2621,0.5734,130.6558,1.1264,48.1625,4.11,-1.42
2019-11-05,50.07,50.28,49.43,49.87,15951200.0,48.332,48.69,46.865,8.1425,0.4829,167.6815,1.1294,47.9796,4.67,-1.73
2019-11-04,49.08,49.82,49.08,49.82,20980000.0,48.053,48.358,46.7897,6.0043,0.343,166.4981,1.1441,47.7595,3.69,-3.79
2019-11-01,47.8,48.7,47.76,48.44,20151300.0,47.787,48.272,46.7242,4.5952,0.2603,82.5901,1.1316,47.6205,3.49,-7.21
2019-10-31,48.1,48.48,46.86,47.2,21765000.0,47.696,48.262,46.7058,6.1342,0.2813,22.4568,1.1123,47.6016,5.6,-6.6
2019-10-30,48.4,48.62,47.69,48.59,15325200.0,47.585,48.134,46.6925,3.1983,0.2734,92.213,1.0797,47.5492,4.54,-6.9
2019-10-29,48.41,48.8,48.08,48.65,10091200.0,47.484,47.974,46.65,1.1703,0.2288,120.9739,1.086,47.4596,7.77,-6.92
2019-10-28,48.65,48.8,48.34,48.7,10932200.0,47.431,47.748,46.6175,2.0986,0.1676,135.2172,1.1053,47.3596,6.5,-5.16
2019-10-25,47.75,48.56,47.55,48.56,21754000.0,47.386,47.302,46.5833,-0.8307,0.0625,114.0675,1.1393,47.2237,3.75,-5.33
2019-10-24,47.46,47.57,46.52,46.75,14646600.0,47.414,47.13,46.5908,-1.3306,0.0192,2.6018,1.104,47.1683,3.01,-4.31
2019-10-23,47.6,47.83,47.03,47.11,12362800.0,47.274,47.036,46.6205,1.212,-0.0069,30.8544,1.1068,47.1376,1.6,-2.81
2019-10-22,47.28,47.54,47.1,47.3,15194800.0,47.081,46.994,46.6668,-0.9013,-0.0543,28.4744,1.123,47.089,1.56,-2.14
2019-10-21,46.42,47.21,46.26,47.21,13486800.0,46.983,47.114,46.715,-3.673,-0.0815,-6.7266,1.1589,47.0688,-0.57,-2.83
2019-10-18,46.89,47.18,46.02,46.03,16452100.0,46.971,47.47,46.7797,-3.6375,-0.0275,-50.0598,1.1578,47.1371,0.64,-2.83
2019-10-17,46.99,47.05,46.61,46.71,14158400.0,46.852,47.698,46.8482,-2.9132,-0.0059,-26.8089,1.1577,47.1632,3.72,-1.93
2019-10-16,47.39,47.52,46.64,46.8,24417100.0,46.685,47.512,46.915,-3.2857,0.0115,-16.6761,1.1954,47.1814,2.39,-1.42
2019-10-15,47.88,48.29,47.53,47.91,14669700.0,46.636,47.168,46.9767,-0.7668,-0.0072,45.3626,1.1915,47.1594,-7.92,-0.62
2019-10-14,48.2,48.25,47.56,47.99,11520400.0,46.633,46.852,47.052,-2.4292,-0.0808,42.4157,1.2142,47.0836,-7.26,-0.06
2019-10-11,48.03,48.92,48.0,48.64,24527700.0,46.578,46.472,47.1183,-3.8631,-0.2062,77.505,1.2213,46.9661,-6.45,-0.87
2019-10-10,46.06,47.45,46.06,47.24,15441700.0,46.59,46.006,47.198,-5.2653,-0.3459,-33.1465,1.1972,46.8541,-8.79,-1.64
2019-10-09,45.67,46.04,45.33,45.67,9509400.0,46.794,45.858,47.3072,-6.0288,-0.3186,-115.9532,1.1665,46.9377,-9.28,-2.08
2019-10-08,46.3,46.37,45.32,45.32,14671300.0,46.93,46.104,47.4292,-3.2999,-0.2395,-137.2255,1.19,47.0711,-6.14,-1.4
2019-10-07,46.3,46.98,46.04,46.04,12531500.0,47.071,46.414,47.5442,-0.8565,-0.1991,-111.7711,1.1973,47.1523,-6.1,-0.92
2019-10-04,45.7,46.79,45.68,46.59,21339100.0,47.26,46.684,47.6468,-1.6146,-0.1446,-124.3876,1.2109,47.242,-7.15,-2.06
2019-10-03,45.32,45.81,44.22,45.44,24569900.0,47.556,47.174,47.7595,-3.4718,-0.012,-225.5066,1.2036,47.4043,-6.66,-2.46
2019-10-02,46.9,46.9,45.1,45.1,24637800.0,47.864,47.73,47.8687,1.8458,0.1962,-210.9213,1.1832,47.6237,-6.36,-0.1
2019-10-01,47.85,48.88,47.66,47.71,16083800.0,48.074,47.756,47.9472,4.0217,0.2982,12.6025,1.1081,47.6999,-5.38,3.25
2019-09-30,47.65,48.04,47.21,47.75,12116600.0,48.114,47.728,47.9938,2.3631,0.3274,-14.2942,1.1022,47.684,-5.51,3.04
2019-09-27,48.15,48.35,47.27,47.66,13450600.0,48.289,47.836,48.0397,4.6967,0.3802,-0.0129,1.1166,47.6876,-4.05,3.3
2019-09-26,48.1,48.28,47.53,47.86,12257300.0,48.47,47.938,48.0985,9.0456,0.3911,15.7999,1.1185,47.639,-4.77,3.68
2019-09-25,47.03,48.02,46.83,47.86,14554600.0,48.522,47.998,48.1597,8.5892,0.4045,4.0383,1.1379,47.5904,-2.79,2.47
2019-09-24,47.71,47.88,46.78,46.93,15322500.0,48.679,48.392,48.2775,10.5678,0.5247,-5.3355,1.1352,47.6494,-3.09,3.91
2019-09-23,48.19,48.58,47.96,48.1,11946300.0,48.696,48.5,48.3673,10.8071,0.6011,48.2189,1.1254,47.643,-1.82,5.12
2019-09-20,48.66,48.74,48.0,48.42,23870900.0,48.547,48.742,48.432,11.0198,0.6411,61.1128,1.152,47.5855,-1.65,5.75
2019-09-19,48.4,48.58,47.76,48.32,15680000.0,48.326,49.002,48.4902,9.0581,0.635,61.2626,1.1737,47.4724,-1.7,5.09
2019-09-18,49.0,49.0,47.98,48.4,15335300.0,48.181,49.046,48.5418,12.3853,0.6444,77.0156,1.1923,47.3747,-1.11,7.2
2019-09-17,48.25,49.15,48.23,48.9,14473900.0,47.886,48.966,48.595,10.8941,0.5859,95.6724,1.2014,47.2036,-2.03,4.85
2019-09-16,49.4,49.44,48.35,48.59,26369500.0,47.661,48.892,48.6655,11.5376,0.5791,106.6716,1.2162,47.0935,-1.34,7.08
2019-09-13,49.96,50.3,49.66,49.79,22067600.0,47.376,48.352,48.7213,12.3959,0.4449,162.4877,1.2044,46.8507,-1.84,8.09
2019-09-12,48.62,49.77,48.6,49.69,39340500.0,46.979,47.65,48.772,8.0204,0.2102,164.6101,1.2341,46.5234,-2.73,8.01
2019-09-11,48.6,48.6,47.58,47.95,16872500.0,46.528,47.316,48.8117,5.6981,0.044,135.2445,1.2033,46.3027,-3.3,6.21
2019-09-10,47.88,48.5,47.2,48.24,21440800.0,45.999,46.806,48.8517,5.1153,-0.1668,155.6698,1.2129,46.0609,-2.5,5.88
2019-09-09,46.7,47.89,46.29,47.89,24430000.0,45.526,46.43,48.9153,3.433,-0.3601,138.4845,1.2084,45.8694,-4.15,5.46
2019-09-06,46.45,46.69,46.09,46.45,10419000.0,45.205,46.4,49.002,-0.5353,-0.4815,100.2932,1.1878,45.782,-4.7,4.51
2019-09-05,46.95,47.19,46.52,46.52,20284900.0,44.943,46.308,49.087,-0.74,-0.6039,124.9179,1.2187,45.7117,-4.2,5.2
2019-09-04,46.05,46.52,45.97,46.52,12439100.0,44.686,45.74,49.1338,0.4362,-0.8023,96.0127,1.2476,45.5813,-5.07,4.95
2019-09-03,46.0,46.05,45.34,45.52,13227000.0,44.441,45.192,49.1822,-0.9901,-0.9522,54.2382,1.2606,45.532,-6.48,4.48
2019-09-02,46.55,46.67,45.85,46.01,12757600.0,44.192,44.622,49.233,-0.1073,-1.1246,80.5765,1.2896,45.4827,-5.15,4.15
2019-08-30,45.99,46.33,45.27,45.57,27305700.0,43.966,44.01,49.272,-4.5851,-1.3842,54.1845,1.2996,45.3704,-7.31,3.29
2019-08-29,44.11,45.25,43.96,45.1,23487000.0,43.812,43.578,49.3268,-10.4184,-1.6385,-7.6202,1.3032,45.3051,-10.24,1.26
2019-08-28,43.31,44.17,43.04,43.48,13467000.0,43.902,43.632,49.4113,-14.0333,-1.7478,-72.1846,1.2786,45.4309,-12.29,0.57
2019-08-27,43.15,43.91,42.44,43.32,27809400.0,44.169,43.69,49.512,-13.9924,-1.7805,-92.7628,1.2865,45.6542,-8.41,0.86
2019-08-26,43.49,43.65,42.54,42.8,13270500.0,44.409,43.762,49.618,-13.5388,-1.7799,-108.2114,1.2768,45.9178,-8.43,2.52
2019-08-23,43.83,44.59,42.9,43.28,26087800.0,44.575,43.922,49.7217,-14.0588,-1.7879,-95.3059,1.2856,46.1734,-6.67,1.15
2019-08-22,44.38,44.38,43.55,43.89,12254400.0,44.862,44.046,49.8165,-12.9804,-1.8068,-87.6829,1.2643,46.42,-5.31,1.87
2019-08-21,43.6,44.33,43.07,44.15,16171800.0,45.154,44.172,49.9093,-14.6604,-1.8606,-95.8359,1.2872,46.6348,-6.35,-0.9
2019-08-20,43.51,44.49,42.9,43.84,16865100.0,45.379,44.648,49.9993,-16.9657,-1.8228,-106.07,1.2886,46.9542,-9.88,0.03
2019-08-19,44.29,44.43,43.21,43.65,27533700.0,45.674,45.056,50.0848,-15.1207,-1.7389,-112.5187,1.2727,47.3168,-10.4,0.49
2019-08-16,44.45,44.7,43.48,43.69,19541100.0,45.905,45.228,50.1312,-15.8303,-1.6859,-116.2563,1.2755,47.6354,-9.7,-0.76
2019-08-15,45.01,45.5,43.17,43.89,24570500.0,46.28,45.678,50.1867,-14.4459,-1.61,-120.3488,1.2784,47.9707,-11.14,-1.98
2019-08-14,45.98,45.98,44.73,44.88,24950100.0,46.703,46.136,50.2215,-13.2289,-1.5468,-104.9283,1.2231,48.2823,-9.87,-1.49
2019-08-13,45.55,46.8,45.35,46.5,19989100.0,47.143,46.11,50.2488,-14.3797,-1.5423,-87.5266,1.1943,48.5247,-9.66,-1.19
2019-08-12,45.15,45.99,45.03,45.16,16409000.0,47.605,46.292,50.263,-13.9344,-1.4704,-122.7728,1.1708,48.8378,-9.75,-0.85
2019-08-09,46.7,46.81,45.49,45.49,24707500.0,48.12,46.582,50.3197,-10.9798,-1.3165,-126.3879,1.1819,49.226,-8.4,1.47
2019-08-08,47.3,47.49,46.92,47.18,24237600.0,48.55,46.882,50.3272,-8.8105,-1.2587,-104.9884,1.1552,49.4919,-9.2,1.79
2019-08-07,45.85,46.48,45.45,46.48,20828200.0,48.92,47.27,50.3418,-11.1606,-1.2278,-158.699,1.1628,49.7226,-11.93,-0.2
2019-08-06,46.46,46.97,46.29,46.62,21913400.0,49.444,48.176,50.3865,-8.2725,-1.0228,-167.9179,1.1625,50.1303,-11.33,0.36
2019-08-05,46.6,46.6,45.76,46.0,36490300.0,50.038,48.918,50.4172,-7.5397,-0.8083,-227.6627,1.1726,50.5166,-10.4,0.78
2019-08-02,48.2,48.29,47.41,47.84,19834300.0,50.596,49.658,50.4572,-6.7337,-0.5372,-183.1703,1.1248,50.9289,-9.41,3.19
2019-08-01,49.24,49.34,48.25,48.4,45701400.0,51.057,50.218,50.4842,-4.887,-0.3461,-172.4824,1.1319,51.2161,-7.51,7.84
2019-07-31,50.38,50.55,49.22,49.81,23244900.0,51.394,50.57,50.486,-6.8762,-0.2032,-124.1399,1.1094,51.4241,-3.97,8.69
2019-07-30,50.17,50.58,50.01,50.01,10182500.0,51.655,50.712,50.473,-5.5179,-0.1338,-117.9428,1.0978,51.534,-3.43,7.74
2019-07-29,50.3,50.6,49.8,50.26,8462200.0,51.958,51.158,50.461,-3.3993,-0.022,-131.775,1.1256,51.6776,-3.73,10.29
2019-07-26,51.0,51.05,50.18,50.23,12604500.0,52.174,51.534,50.444,-2.2052,0.1079,-132.5188,1.1427,51.8226,-3.9,10.4
2019-07-25,51.0,51.12,50.1,50.49,12761900.0,52.32,51.896,50.431,-0.9709,0.2008,-145.6693,1.1571,51.9092,-4.97,9.35
2019-07-24,51.09,51.26,50.55,50.65,25121800.0,52.407,52.218,50.43,-2.1077,0.3164,-138.2798,1.1643,52.0049,-6.31,9.49
2019-07-23,52.4,52.6,51.76,51.76,11146800.0,52.459,52.598,50.4198,-0.1524,0.4503,-2.7561,1.1619,52.1012,-4.91,10.65
2019-07-22,52.18,52.66,51.81,52.45,11348100.0,52.284,52.758,50.3837,-1.0806,0.4812,28.2099,1.1788,52.0698,-5.52,10.48
2019-07-19,52.81,53.23,52.55,52.72,11523100.0,52.106,52.814,50.3732,-0.3585,0.536,90.0733,1.1929,52.0582,-4.29,11.71
2019-07-18,52.61,52.82,52.23,52.59,12217200.0,51.993,52.744,50.3528,3.1569,0.5341,60.4049,1.2199,51.9791,-6.24,10.76
2019-07-17,52.99,53.12,52.46,52.69,13876700.0,51.909,52.596,50.3418,3.902,0.5442,93.9256,1.2531,51.9126,-5.35,11.21
2019-07-16,53.2,53.47,52.79,53.05,17393700.0,52.02,52.32,50.3287,2.9014,0.5105,145.5328,1.2843,51.7992,-4.74,11.99
2019-07-15,52.46,52.93,52.25,52.69,20144200.0,52.01,51.81,50.328,1.079,0.4386,105.1881,1.3109,51.6518,-4.49,10.47
2019-07-12,52.46,52.78,51.73,51.81,22248600.0,51.971,51.398,50.3082,1.7653,0.4159,44.1695,1.3209,51.5667,-3.98,9.36
2019-07-11,51.87,52.5,51.72,52.05,18567500.0,51.94,51.242,50.2937,4.2404,0.3809,45.9614,1.3352,51.4727,-5.51,8.67
2019-07-10,51.61,52.56,51.4,52.13,28106700.0,51.903,51.222,50.2973,5.4341,0.3907,43.2397,1.3644,51.4309,-5.79,8.11
2019-07-08,50.65,51.6,50.46,50.95,12777600.0,51.961,51.72,50.2955,3.262,0.424,-54.2479,1.3515,51.412,-6.35,8.25
2019-07-05,50.4,50.58,49.76,50.36,27847600.0,52.144,52.21,50.3303,3.0886,0.5581,-97.818,1.3573,51.4922,-7.45,7.42
2019-07-04,51.68,52.1,51.15,51.67,16192600.0,52.379,52.544,50.3767,4.8701,0.7466,21.1636,1.3282,51.6072,-8.31,8.18
2019-07-03,51.77,51.97,51.15,51.29,19929700.0,52.511,52.638,50.3903,5.2664,0.846,16.6667,1.3481,51.5995,-10.24,8.82
2019-07-02,54.1,54.16,50.02,51.39,48452700.0,52.434,52.584,50.3975,9.6251,0.9513,42.2244,1.3759,51.5816,-6.77,11.5
2019-07-01,53.1,53.79,53.1,53.65,22807300.0,52.124,52.202,50.3625,7.2511,0.8348,128.4877,1.2305,51.3165,-6.58,10.36
2019-06-28,52.07,52.2,51.69,51.82,11106100.0,51.984,52.078,50.3572,4.7475,0.7757,59.8022,1.1915,51.1287,-6.78,8.49
2019-06-27,52.15,52.15,51.52,51.7,14941500.0,51.967,52.214,50.3735,5.311,0.7939,59.4968,1.2274,51.0296,-8.07,9.75
2019-06-26,51.5,52.04,51.37,51.58,13277900.0,51.907,52.384,50.3768,3.1031,0.7974,58.6661,1.2588,50.9117,-10.7,9.93
2019-06-25,52.19,52.47,51.34,51.38,12449700.0,51.733,52.284,50.351,6.5102,0.8564,67.9694,1.2898,50.8498,-7.81,10.38
2019-06-24,52.48,52.48,52.1,52.4,9338300.0,51.409,52.046,50.323,7.8947,0.849,108.098,1.2982,50.7087,-8.37,10.65
2019-06-21,52.75,52.93,52.1,52.44,20492800.0,51.066,51.89,50.2825,12.0671,0.7978,130.6015,1.3466,50.5223,-7.14,12.31
2019-06-19,53.0,53.1,51.83,52.3,23746400.0,50.68,51.72,50.2335,10.9251,0.6933,143.8771,1.3738,50.2878,-6.21,12.74
2019-06-18,51.0,52.42,51.0,52.0,27229300.0,50.308,51.43,50.1768,8.2803,0.5243,129.2504,1.3792,50.0023,-6.61,10.99
2019-06-17,51.0,51.33,50.2,50.2,20551200.0,50.126,51.182,50.168,7.0979,0.5047,68.7976,1.335,49.8972,-4.63,11.2
2019-06-14,51.7,51.82,51.15,51.4,20375200.0,49.961,50.772,50.1602,11.4224,0.4723,127.7562,1.3421,49.7812,-3.6,12.09
2019-06-13,51.9,52.25,51.59,51.85,18058600.0,49.742,50.242,50.156,6.9001,0.3528,173.3993,1.3759,49.5792,-2.2,12.11
2019-06-12,51.55,52.09,50.93,51.49,24531300.0,49.523,49.64,50.136,9.3319,0.1748,178.9041,1.4083,49.3349,-2.15,12.21
2019-06-11,49.76,51.48,49.66,51.43,44669000.0,49.32,49.186,50.1143,3.2794,-0.0193,165.1325,1.4214,49.1017,-3.24,10.66
2019-06-10,48.95,49.23,48.33,48.34,11670100.0,49.339,49.07,50.1317,0.8654,-0.0845,12.165,1.3309,49.0324,-3.66,10.98
2019-06-07,49.05,49.1,48.36,48.66,11626500.0,49.344,49.15,50.1625,1.5528,-0.0841,20.2433,1.3536,49.0411,-4.86,11.34
2019-06-06,48.89,48.94,48.31,48.8,10869100.0,49.303,49.242,50.1773,-0.2245,-0.0925,16.6221,1.3859,49.0401,-3.9,11.4
2019-06-05,49.28,49.43,47.86,48.39,14392200.0,49.121,49.406,50.1925,-1.0839,-0.0855,8.0874,1.4257,49.0559,-2.8,12.77
2019-06-04,49.18,49.35,48.3,49.11,19537300.0,48.971,49.454,50.1862,-0.3445,-0.1151,30.7707,1.4181,49.0324,-4.42,13.27
2019-06-03,49.35,49.6,48.44,48.83,22451600.0,48.763,49.608,50.1708,-0.504,-0.141,31.093,1.4374,49.0168,-3.95,12.92
2019-05-31,49.51,51.0,48.71,49.0,28857900.0,48.59,49.538,50.1455,0.1213,-0.1894,70.4338,1.452,48.9817,-5.01,13.88
2019-05-30,49.71,50.13,49.44,50.01,12877800.0,48.279,49.364,50.1085,0.8726,-0.2646,85.8315,1.4079,48.9261,-5.59,13.88
2019-05-29,49.52,49.85,49.15,49.7,17842500.0,48.163,48.836,50.0563,-1.3939,-0.3771,72.3663,1.4457,48.8436,-5.73,13.71
2019-05-28,49.95,50.95,49.85,50.25,37041000.0,47.926,48.488,50.0185,-1.9435,-0.496,120.9036,1.4639,48.7724,-5.98,14.9
2019-05-27,49.0,50.25,48.9,50.19,17281600.0,47.749,47.918,49.9658,-2.9319,-0.6842,81.5187,1.4831,48.6485,-5.17,13.42
2019-05-24,48.64,49.43,48.31,48.31,24936500.0,47.702,47.642,49.9383,-3.1654,-0.8177,6.5081,1.459,48.6115,-4.96,11.83
2019-05-23,47.07,47.9,46.42,47.82,15786300.0,47.668,47.194,49.8893,-8.6906,-0.9396,-78.2493,1.4511,48.6085,-6.03,11.11
2019-05-22,47.78,48.69,47.37,47.46,21087400.0,47.861,47.49,49.8688,-7.3852,-0.9217,-58.9952,1.4495,48.7704,-3.87,12.58
2019-05-21,47.1,47.96,46.09,47.41,32381300.0,48.065,47.364,49.8375,-9.3359,-0.9578,-106.17,1.4564,48.8747,-4.06,11.4
2019-05-20,47.62,47.74,46.63,46.75,23909600.0,48.29,47.58,49.8108,-8.7739,-0.9206,-125.2687,1.4346,49.0615,-3.48,11.34
2019-05-17,46.4,47.72,46.3,47.72,34079700.0,48.488,47.762,49.7803,-12.7163,-0.9127,-126.1811,1.4517,49.2132,-3.13,10.95
2019-05-16,48.55,48.93,45.82,46.4,49247900.0,48.793,48.142,49.7637,-5.3052,-0.7651,-147.0203,1.4533,49.5093,-2.35,13.09
2019-05-15,47.15,48.45,47.02,47.95,18447400.0,48.866,48.232,49.711,-8.6063,-0.7845,-123.697,1.3661,49.6103,-4.45,11.97
2019-05-14,48.18,48.35,47.35,47.59,14183900.0,49.173,48.766,49.6637,-7.5062,-0.6553,-142.6888,1.3628,49.8693,-3.92,13.35
2019-05-13,48.53,48.75,47.43,47.43,18657700.0,49.449,49.0,49.569,-5.767,-0.5857,-151.0244,1.3819,50.0471,-3.54,14.13
2019-05-10,48.3,49.8,48.06,49.46,25272300.0,49.644,49.214,49.4912,-8.4187,-0.524,-93.2935,1.3478,50.2068,-3.11,15.01
